pub_identity,detail_name,address,category,detail_latitude,detail_longitude,extra,place,ranking,website,url,color,scenic,sport,garden,music,roast,brunch,late,quiz,pool,dart,entertain,history,favourite,cocktail,beer,wine,outdoor,restaurant,nofeature,private,dj,comedy,karaoke,timeout,hours,monday,tuesday,wednesday,thursday,friday,saturday,sunday,station_name
239744ad-cf2f-415b-81c5-89f0bd0c09cb,General Havelock,"229 High Rd, Ilford IG1 1NE, United Kingdom",,51.5597398,0.0764768,,ChIJ_Yumf4mm2EcR30yfOaugpfg,4.1,https://www.facebook.com/The-General-Havelock-ilford-106288848336094,https://maps.google.com/?cid=17916903349829979359,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Ilford
2b56d759-6dc3-4f62-b5e5-c47c9968802a,Gastro Pub,"High Beech, Waltham Abbey, Loughton IG10 4AE, United Kingdom",,51.6642444,0.0398398,,ChIJ_ZmgQjag2EcRzoHJxE5poVI,4.0,,https://maps.google.com/?cid=5954155969390412238,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Loughton
7331b1c7-60a3-4f86-8020-ed08306784fd,Silver Fox Micro Pub,"9 Montpelier Ave, Bexley DA5 3AP, United Kingdom",,51.4421999,0.1256688,,ChIJ__-bfMqu2EcR5x6SM8o_PlE,4.9,http://silverfoxmicropub.com/,https://maps.google.com/?cid=5854186703309381351,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Albany Park
ccbee847-8c7c-4e4c-8628-20bc1ec3a3d5,East 10 Pub Co Limited,"391 High Rd. Leyton, London E10 5NA, United Kingdom",,51.5615511,-0.0103941,,ChIJ__8PQ4MddkgRc0BPu-25B6s,0.0,,https://maps.google.com/?cid=12324023336023572595,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Leyton
05ac316f-e753-4659-9230-afcdefc2bf75,BeBopaLula At The Monarch P H,"68-70 Green Lanes, Newington Green, London N16 9EJ, United Kingdom",,51.5537835,-0.0882852,,ChIJ__9oKYEcdkgRq_-nvuzf1jw,4.4,https://thebeboppub.com/,https://maps.google.com/?cid=4383937495195713451,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Canonbury
d1e664b2-519d-4f0e-8801-f27ae3017b53,Be At One - Clapham Common,"4 Clapham Common South Side, London SW4 7AA, United Kingdom",,51.46175650000001,-0.1378164,"Lively chain bar that serves sweet, sour and spicy cocktails, and offers mixing masterclasses.",ChIJ_asgeE0EdkgRc_V5s3b-CiA,4.6,https://www.beatone.co.uk/clapham-common?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=2308937544751510899,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Clapham Common
4ee809f5-d19b-404b-90d4-9922d66cc4d3,The Surbiton Flyer,"84 Victoria Rd, Surbiton KT6 4NS, United Kingdom",,51.3927589,-0.3049855,"Corner pub with a marble-topped bar, a selection of hand-pulled ales and freshly cooked food.",ChIJ_bvw87ULdkgRW_4L1deUNQQ,4.3,https://www.surbitonflyer.co.uk/,https://maps.google.com/?cid=303312204630589019,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Surbiton
7bc95d96-6ba7-49d5-819a-254d891e6a3f,The Grafton,"20 Prince of Wales Rd, London NW5 3LG, United Kingdom",,51.5467747,-0.1444196,"Child and dog-friendly local pub with a barbecue-style menu, plus an upstairs bar and roof terrace.",ChIJ_d3v0_wadkgRdbQePs6SNfk,4.3,https://www.thegraftonnw5.co.uk/?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=17957420503712838773,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Kentish Town West
e68ac204-d97a-4d4b-8e2d-3f1774736ef8,The Green Dragon,"The Green Dragon, Leeming Rd, Borehamwood WD6 4EB, United Kingdom",,51.6673643,-0.2821931,,ChIJ_dVMcz0XdkgRnImvBqZxS6c,4.5,,https://maps.google.com/?cid=12054853785477941660,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Elstree and Borehamwood
bc4ce0f9-2583-477a-8de9-8e62647b33cc,The Freemasons,"2 Flamstead End Rd, Cheshunt, Waltham Cross EN8 0HH, United Kingdom",,51.7096265,-0.0487924,,ChIJ_wYbnLQhdkgRm-BC2hP4g24,3.9,,https://maps.google.com/?cid=7963481330271051931,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Theobalds Grove
78465bd6-5f0f-4e1f-9c0d-b1aab57bb6d5,Williams Ale & Cider House,"22-24 Artillery Ln, London E1 7LS, United Kingdom",,51.5183975,-0.0784668,,ChIJ_xlJsrMcdkgRvo7jys8KrBI,4.5,https://www.williamsspitalfields.com/,https://maps.google.com/?cid=1345462276255354558,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Liverpool Street
5747a229-d111-4f23-bf4f-1b05c2da1543,King Edward VII,"47 Broadway, London E15 4BQ, United Kingdom",,51.5410668,0.0030283,"Traditional pub with etched glass and stripped floors, serving small and large-plate British dishes.",ChIJa0Cae4mn2EcRA0nHHzf-bEw,4.2,http://www.kingeddies.co.uk/,https://maps.google.com/?cid=5507055957077084419,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Stratford High Street
71fa77c7-1838-45ec-b1f2-72600addad2c,The Juniper Brasserie & Bar,"125 Kilburn High Rd, North Maida Vale, London NW6 6JH, United Kingdom",,51.5393665,-0.1952611,,ChIJa0s549MRdkgRMsAVuk1fsmk,4.6,,https://maps.google.com/?cid=7616254707276038194,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Kilburn Park
074f7b24-eab5-4698-bdc4-1591406fe0fb,The Coach & Horses,"178 Stoke Newington High St, London N16 7JL, United Kingdom",,51.5617247,-0.0735034,"Brick walls, standard lamp lighting and a stripped wooden floor give this pub a relaxed aura.",ChIJa1q4KWEcdkgRQPh9vOjEN5g,4.2,https://www.coachandhorsesn16.co.uk/,https://maps.google.com/?cid=10968451921357961280,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Stoke Newington
71af134f-b091-429b-b68c-a2aeebe952a6,Old Fountain,"3 Baldwin St, London EC1V 9NU, United Kingdom",,51.5269676,-0.0890077,"Freehouse with a rotating selection of cask ales, a classic pub food menu and its own roof terrace.",ChIJa24TbaYcdkgRWyC3I8id4Zo,4.5,http://www.oldfountain.co.uk/,https://maps.google.com/?cid=11160374834519023707,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Old Street
75a2ec13-5024-4a60-8f2d-4f3df436e761,The Old Kings Head,"King's Head Yard, London SE1 1NA, United Kingdom",,51.504647,-0.0895184,"Conventional local pub with bar menu and upstairs room, frequently shows sport on large screen TVs.",ChIJa2c6YVcDdkgRYAgQ0sCusN0,4.3,http://www.theoldkingshead.uk.com/,https://maps.google.com/?cid=15974460021464369248,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,London Bridge
5bcab1f9-df06-4a72-adc3-1dbbb2761a9a,The Walrus And The Carpenter,"45 Monument St, London EC3R 8BU, United Kingdom",,51.5095776,-0.0841608,"Traditional corner pub with upstairs dining room and cellar bar, for real ales and British food.",ChIJa3YTiVEDdkgRcte3J5buCFI,4.3,https://www.nicholsonspubs.co.uk/restaurants/london/thewalrusandthecarpentermonumentlondon?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=5911236839602640754,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Monument
cde5c165-34a3-4f9d-9cfe-0e05fe324720,The Birchwood,"Grovebury Rd, London SE2 9BB, United Kingdom",,51.4977861,0.1150098,,ChIJa6iFpEGv2EcRZ4NiV2M1JCg,4.5,,https://maps.google.com/?cid=2892495561462809447,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Abbey Wood
f5aff060-573a-483f-bf82-015cea30dca7,Mozart London Bar & Cafe,"69A Anerley Rd, London SE19 2AS, United Kingdom",,51.4158342,-0.0719448999999999,,ChIJa8HcO5kBdkgR1mkMINCXb0M,4.9,http://www.mozartlondon.co.uk/,https://maps.google.com/?cid=4859269443102730710,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Crystal Palace
ea1154b9-3824-4b27-9e53-c8de21e6b63b,Boston Arms,"178 Junction Rd, London N19 5QQ, United Kingdom",,51.5570848,-0.138468,"Sprawling pub with upstairs 'dome' venue and outdoor beer garden, serving Irish food & spirits.",ChIJaQjWYaobdkgRJ_92KNd7iWw,4.0,http://www.bostonarms.co.uk/,https://maps.google.com/?cid=7820918391932649255,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Tufnell Park
86cc522d-a377-4660-904e-9fa6a3c0abfc,Coach & Horses,"Burnhill Rd, Beckenham BR3 3LA, United Kingdom",,51.406182,-0.028035,,ChIJaQm14L4BdkgR-yA0texMp38,4.2,http://www.coachandhorsesbeckenham.com/,https://maps.google.com/?cid=9198405343463612667,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Beckenham Junction
a5e3fda1-4695-415b-b7a0-d4b5562834b8,"One Over the Ait, Kew Bridge","8 Kew Bridge Rd, Brentford TW8 0FJ, United Kingdom",,51.4879224,-0.2883898,Victorian warehouse for classic pub grub and drinks with visual reminders of its industrial past.,ChIJaS1R-NsNdkgRxJr6qJldDcA,4.2,https://www.oneovertheait.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P163&y_source=1_MTIyMzcxMDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=13838820144525777604,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Kew Bridge
77ee10ca-1130-416b-8109-7fdff615b149,"The Horseshoe, Hampstead","28 Heath St, London NW3 6TE, United Kingdom",,51.5559286,-0.1785438,Family-friendly spot serving their own Camden craft beers and a classic  British gastropub menu.,ChIJaSDVkIcadkgRFLZipgKrjmE,4.3,https://thehorseshoehampstead.com/?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=7029744096241694228,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Hampstead
e3250676-9052-452f-9d3c-70735b8bdfab,"The Plough Inn, Ealing","297 Northfield Ave, London W5 4XB, United Kingdom",,51.4971717,-0.3125417,Family friendly pub with a chic retro interior and a playground in the large beer garden.,ChIJaSspkZYNdkgRlglrFEcuPL8,4.3,https://www.ploughnorthfields.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P065&y_source=1_MTIyMzcxMjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=13779939842666989974,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Northfields
a448730a-be5e-4c63-a6c9-e667ce3f56df,Paradise by way of Kensal Green,"19 Kilburn Ln, London W10 4AE, United Kingdom",,51.528835,-0.2161761,"Sunday roasts & late-night parties are the draw at this bohemian, vintage-style pub with a rooftop.",ChIJaVa7aTwQdkgRx967-wYCOZQ,4.2,https://www.urbanpubsandbars.com/venues/paradise?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=10680570220302294727,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Kensal Rise
d214ffd8-68e2-4de4-9cbf-66c624b240af,Sir Sydney Smith,"22 Dock St, Tower Hill, London E1 8JP, United Kingdom",,51.509951,-0.068344,"Small, warm pub serving real ales, lagers and wines, plus burgers and stone-baked pizzas.",ChIJaWZe2TUDdkgRFqXbz4afxvA,4.6,https://www.sirsydneysmith.com/,https://maps.google.com/?cid=17349730015853126934,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Tower Gateway
2179d1e2-c06a-4568-bcfb-d1f559488bfc,Erins Hope,"189 Edgware Rd, London NW9 6LP, United Kingdom",,51.5871048,-0.2514365,,ChIJaYU-aDoRdkgRHeb4_8CvS9k,4.0,,https://maps.google.com/?cid=15657801772946744861,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Colindale
43d044dd-474b-4f34-a32a-443a2e4775b6,Junction Angel,"Noble House, 3-5 Islington High St, London N1 9LQ, United Kingdom",,51.5321683,-0.1065326,,ChIJaZtzme4bdkgRckoAPBUv06c,4.6,http://www.urbanpubsandbars.com/venues/the-junction?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=12093061192667384434,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Angel
362e32f2-58e6-472d-8531-eeb5a4872c21,Royal Standard,"1 Sheldon St, Croydon CR0 1SS, United Kingdom",,51.3699597,-0.1016207,"Traditional pub with outside tables, for live music and comedy nights, free WiFi and a simple menu.",ChIJa_rqWjYHdkgRc1o4U45kNmM,4.4,https://www.royalstandardcroydon.co.uk/,https://maps.google.com/?cid=7149012020941576819,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Church Street
bac6608c-6ba0-4d28-9834-3f6b71240a74,The General Napier,"73 Bovill Rd, London SE23 1EX, United Kingdom",,51.44548899999999,-0.04465,,ChIJa_xrbTMCdkgRf5YWAwhiGjE,4.7,http://thegeneralnapier.co.uk/,https://maps.google.com/?cid=3538248243804018303,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Honor Oak Park
7baa7e57-94b4-4cce-ae7d-d90f58a6e189,Coach & Horses,"Coach & Horses, 61 Newgate St Village, Newgate Street, Hertford SG13 8RA, United Kingdom",,51.72867790000001,-0.1160328,,ChIJacE-WsojdkgR8tUlPxemMA4,4.4,http://www.coachandhorsespub.com/,https://maps.google.com/?cid=1022499734187005426,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Crews Hill
58556b68-9456-4046-b3be-135be7dad60a,Ye Olde Black Bull,"13 Broadway, London E15 4BQ, United Kingdom",,51.5401797,0.0008876,,ChIJafnyK4qn2EcRrmixwStrlI4,4.3,,https://maps.google.com/?cid=10273954485616339118,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Stratford High Street
48042e1b-0825-4879-89ea-e6bb0edca978,The Duck & Ball,"Riverside Dr, Chiswick, London W4 2SP, United Kingdom",,51.4790978,-0.2584064,,ChIJafqR0YkPdkgRykIFwAIsRjc,4.5,https://www.duckandball.co.uk/,https://maps.google.com/?cid=3982919310778909386,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Chiswick
618b7c09-94ae-46dc-a257-48d6bf8d95be,The Union Chiswick,"Building 5, 566 Chiswick Park, Chiswick High Rd., London W4 5YA, United Kingdom",,51.4956346,-0.2753138,Modern waterfront pub/restaurant with floor-to-ceiling windows and a menu of updated pub grub.,ChIJayUXuQwOdkgRBLeOKJSrO1s,4.3,http://www.theunionbar.co.uk/,https://maps.google.com/?cid=6574036733901321988,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Gunnersbury
34c4f870-ef96-4c42-89e6-035c3da2207a,The King William IV,"185 Sandridge Rd, St Albans AL1 4AH, United Kingdom",,51.7663087,-0.3227714,"Pub/restaurant with a menu of pub classics alongside burgers and salads, plus a terrace.",ChIJaz_sudI-dkgRbH5bATQpIQQ,4.0,https://www.emberinns.co.uk/nationalsearch/eastofengland/the-king-william-iv-st-albans?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=297564353720974956,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Elstree and Borehamwood
1c6209f1-100d-4582-b134-869b19727926,The Coach Makers Arms,"88 Marylebone Ln, London W1U 2PZ, United Kingdom",,51.51718049999999,-0.1506242,"Genteel, stalwart venue serving local classics & weekend roast, plus craft cocktails & draught beer.",ChIJazv69tIadkgRIshflhWehZY,4.3,https://www.cubitthouse.co.uk/the-coach-makers-arms-marylebone/,https://maps.google.com/?cid=10846249093146069026,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Bond Street
b9c884e3-17c5-4418-94fc-c5b715153807,The Royal Oak Pub & Dining House,"128 Worton Rd, Isleworth TW7 6EP, United Kingdom",,51.4670123,-0.3407953,"Cosy, well-lit pub serving hearty comfort staples alongside real ales, ciders, cocktails & wine.",ChIJb48nnvwMdkgR_Tm8f-3MrTY,4.5,http://www.royaloakisleworth.co.uk/,https://maps.google.com/?cid=3940030569441409533,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Isleworth
d266a413-57e5-4a92-a96e-fdda33f751ab,Hare & Hounds,"214-216 Upper Richmond Rd W, London SW14 8AH, United Kingdom",,51.4649788,-0.2647908,"Gastroub with a vintage, library-style interior including leather chairs, real and fake books.",ChIJb4Doho4OdkgRAoC--Tp9QU0,4.4,https://www.theharesheen.co.uk/,https://maps.google.com/?cid=5566868306658230274,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Mortlake
06fd954f-7709-401b-ad13-29a690f3577a,The Woodhouse,"230 Woodhouse Rd, London N12 0RS, United Kingdom",,51.6115364,-0.1625042,,ChIJb6oK-pIZdkgRsmzjJhGXoD0,4.5,,https://maps.google.com/?cid=4440715332509985970,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,New Southgate
12e70742-1a26-41f7-962a-2d74e53d4054,Westow House Pub & Hotel,"79 Westow Hill, Norwood, London SE19 1TY, United Kingdom",,51.420039,-0.0788312999999999,"Entertaining, vintage-themed pub and beer garden with lots of games, live music and DJs at weekends.",ChIJb6pZ1kQBdkgRkRczytD7bvc,4.1,http://www.westowhouse.co.uk/,https://maps.google.com/?cid=17829464848970487697,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Crystal Palace
d5e1bc84-5b0f-4bc4-b67e-ecaf4e3ff436,The Sporting Green,"129 Hertford Rd, Enfield EN3 5JF, United Kingdom",,51.6567303,-0.0471369,,ChIJb6rLVacfdkgRxrhuA_X-45A,4.3,https://www.instagram.com/thesportinggreenenfield/,https://maps.google.com/?cid=10440468689452972230,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Southbury
5838eb6a-7a2b-4352-890e-177901e4d237,The Herald,"Broadley Rd, Harlow CM19 5RD, United Kingdom",,51.748718,0.0728699999999999,,ChIJbR3ctb-e2EcRO2XE4EgPqqY,4.3,http://www.mcmullens.co.uk/herald,https://maps.google.com/?cid=12009428162019878203,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Broxbourne
49fa4172-be92-4e25-ac55-2cd6a3133412,Lion and Key Pub,"475 High Rd. Leyton, London E10 5EL, United Kingdom",,51.5643056,-0.0115605,,ChIJbSShbwoodkgRL55OaZ6VdxQ,4.6,https://thelionandkeyhotel.co.uk/cafe-bar-grill/,https://maps.google.com/?cid=1474811910591258159,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Leyton Midland Road
df2bf83d-d13a-4c1b-8e6e-98ba8bdb8436,The White Horse,"64 Palace Rd, Bromley BR1 3JX, United Kingdom",,51.4097933,0.0209875,,ChIJbV9r3Gqq2EcRUJTvYBroj38,4.5,https://thewhitehorsebromley.godaddysites.com/,https://maps.google.com/?cid=9191820564479579216,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Sundridge Park
d996e1ae-9d9c-4f0d-80ec-2a9b9220bd14,Flowers of the Forest,"14 Westminster Bridge Rd, London SE1 7QX, United Kingdom",,51.4987097,-0.1064558,"Low-key, brick-lined spot with cocktails & draft beer, plus a pool table, juke box & courtyard.",ChIJbXIEpbwEdkgR8qZPbMBm5sA,4.2,http://www.flowersoftheforest.co.uk/,https://maps.google.com/?cid=13899910276562527986,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Lambeth North
b183b4ac-7569-4dc6-89b7-889abb6f43ca,The Greyhound Pub,"Church End, London NW4 4JT, United Kingdom",,51.59131,-0.2278877,"Cosy, traditional pub with warm wood serving a hearty menu of comfort fare plus pints & cocktails.",ChIJbXe5VdAQdkgRD43B4vep0kE,4.3,https://thegreyhoundhendon.co.uk/,https://maps.google.com/?cid=4743040239700905231,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Hendon Central
ed2cb89d-c976-42ed-8407-7797402cd816,The Gazebo Pub and Riverside Dining,"3-5 Thames St, Kingston upon Thames KT1 1QN, United Kingdom",,51.409949,-0.308251,,ChIJbZskbpULdkgRdthkoM_8ETw,3.9,,https://maps.google.com/?cid=4328518685559150710,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Hampton Wick
a21b9352-5c95-4b0c-852a-8e108f92551d,Lord Kitchener,"49 E Barnet Rd, New Barnet, London, Barnet EN4 8RN, United Kingdom",,51.6497672,-0.1710822,,ChIJb_ejMjcYdkgROVBkN-kOJ3k,4.3,http://www.mcmullens.co.uk/lordkitchener,https://maps.google.com/?cid=8729962797500485689,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,New Barnet
f9ff617f-8ffd-4a23-a50b-57fc28e7d33f,Crown & Castle,"600 Kingsland Rd, London E8 4AH, United Kingdom",,51.5461463,-0.0753504,,ChIJbbm7DpIcdkgR0hsXtdpi2G4,4.4,http://www.urbanpubsandbars.com/venues/crown-castle?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=7987242630622157778,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Dalston Junction
4ab28e6c-1c39-4bf9-9733-125520c53834,The Plum Tree - Beer Shop,"154 Plumstead Common Rd, London SE18 2UL, United Kingdom",,51.4808218,0.0786563,,ChIJbdx-1tip2EcRtzq94Y26wis,4.9,https://m.facebook.com/theplumtreebeershop/?tsid=0.3705186286231219&source=result,https://maps.google.com/?cid=3153287807653198519,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Plumstead
da68c93a-6103-4cba-a8ae-5c01f3090adb,Grove House Tavern,"26 Camberwell Grove, London SE5 8RE, United Kingdom",,51.4721696,-0.0880881999999999,"Traditional pub serving sandwiches, burgers & Sunday roasts, plus vegan options & cocktails.",ChIJbe6294EDdkgRD_RBKc10Ok4,4.2,https://www.grovehousetavern.co.uk/,https://maps.google.com/?cid=5636946308116902927,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Denmark Hill
e6d3ebc7-143d-4b26-a746-1e0bb1b7baaa,The Osidge Arms,"Hampden Square, Osidge Ln, London N14 5JP, United Kingdom",,51.6318679,-0.143275,,ChIJbf3OPKgZdkgR7VgPlIYeaOo,4.0,,https://maps.google.com/?cid=16890783965811529965,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Southgate
93517a4e-c82c-481a-9a66-4b151bdf9b7f,The Black Lion Pub & Boutique Guesthouse,"274 Kilburn High Rd, London NW6 2BY, United Kingdom",,51.54370580000001,-0.1999396,"Ornate bar with low-key quarters, plus a warmly decorated dining room with free breakfast and Wi-Fi.",ChIJbfKoKnAQdkgR8Q2mZENjM60,4.3,http://www.blacklionkilburn.co.uk/,https://maps.google.com/?cid=12480428133476339185,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Brondesbury
d50cd2d9-b2b4-4a80-baac-ed10bb0191f1,The Horn,"Victoria St, St Albans AL1 3TE, United Kingdom",,51.7503464,-0.329086,"Hosts a wide variety of live music, including local groups and tribute bands, plus DJ nights.",ChIJbffe3d4-dkgR17UdnHszjLk,4.4,http://www.thehorn.co.uk/,https://maps.google.com/?cid=13370117999749346775,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Elstree and Borehamwood
c83212e4-5098-43aa-aa26-cddb4781af9f,The Dickens Tavern,"25 London St, Tyburnia, London W2 1HH, United Kingdom",,51.5157771,-0.1745286,"Casual pub with Charles Dickens–themed decor offering typical fare, plus TV screens & a pool table.",ChIJbwLOxbIadkgRA59DoKsxwp0,4.0,https://www.greeneking.co.uk/pubs/greater-london/dickens-tavern?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=11367703022634508035,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Paddington
df7fc8ff-41da-4505-8f99-0a4b4a63a34b,Molly's Bar,"380 Bowes Rd, Arnos Grove, London N11 1AH, United Kingdom",,51.6163999,-0.13583,,ChIJbyVGdHQZdkgRhu_neMOEnqg,4.2,,https://maps.google.com/?cid=12150294819774132102,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Arnos Grove
f27b92d2-d457-408b-9273-3fff61ef9b81,The Hope,"48 West St, Carshalton SM5 2PR, United Kingdom",,51.3670216,-0.167169,"A community-owned pub with 7 real ale pumps, a simple menu and a decked garden.",ChIJby_YZeoHdkgR0CObkyu_mIQ,4.7,http://www.hopecarshalton.co.uk/,https://maps.google.com/?cid=9554596803347424208,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Carshalton
